Gmt time,Open,High,Low,Close,Volume
23.03.2017 11:00:00.000,1.07887,1.07952,1.07830,1.07848,9744.0303
23.03.2017 12:00:00.000,1.07849,1.07879,1.07749,1.07868,12423.8398
23.03.2017 13:00:00.000,1.07870,1.07912,1.07758,1.07854,17643.2598
23.03.2017 14:00:00.000,1.07854,1.07924,1.07769,1.07892,17548.7793
23.03.2017 15:00:00.000,1.07892,1.07941,1.07741,1.07873,16480.8691
23.03.2017 16:00:00.000,1.07870,1.07888,1.07805,1.07881,13618.5596
23.03.2017 17:00:00.000,1.07880,1.07909,1.07765,1.07813,15958
23.03.2017 18:00:00.000,1.07813,1.07859,1.07789,1.07844,7988.9702
23.03.2017 19:00:00.000,1.07841,1.07899,1.07807,1.07845,10125.9697
23.03.2017 20:00:00.000,1.07843,1.07894,1.07832,1.07843,4208.0298
23.03.2017 21:00:00.000,1.07845,1.07863,1.07796,1.07839,2022.3199
23.03.2017 22:00:00.000,1.07837,1.07837,1.07795,1.07825,2106.04
23.03.2017 23:00:00.000,1.07827,1.07860,1.07810,1.07837,2711.1899
24.03.2017 00:00:00.000,1.07836,1.07862,1.07634,1.07669,8168.6802
24.03.2017 01:00:00.000,1.07670,1.07719,1.07647,1.07679,6778.5298
24.03.2017 02:00:00.000,1.07678,1.07688,1.07605,1.07621,7101.3398
24.03.2017 03:00:00.000,1.07621,1.07687,1.07621,1.07686,5387.8101
24.03.2017 04:00:00.000,1.07685,1.07699,1.07627,1.07645,4455.9399
24.03.2017 05:00:00.000,1.07644,1.07683,1.07614,1.07683,4851.8398
24.03.2017 06:00:00.000,1.07682,1.07693,1.07613,1.07638,5590.5498
24.03.2017 07:00:00.000,1.07639,1.07746,1.07623,1.07731,9180.2695
24.03.2017 08:00:00.000,1.07733,1.08073,1.07729,1.07994,14035.6104
24.03.2017 09:00:00.000,1.07993,1.08054,1.07931,1.08044,9671.5303
24.03.2017 10:00:00.000,1.08044,1.08128,1.08026,1.08042,9524.1904
24.03.2017 11:00:00.000,1.08043,1.08094,1.07981,1.08066,9480.7598
24.03.2017 12:00:00.000,1.08065,1.08083,1.07975,1.08064,10119.3799
24.03.2017 13:00:00.000,1.08064,1.08085,1.07954,1.07984,12803.0801
24.03.2017 14:00:00.000,1.07983,1.08039,1.07908,1.07987,10898.0303
24.03.2017 15:00:00.000,1.07986,1.08128,1.07960,1.08048,9442.6699
24.03.2017 16:00:00.000,1.08045,1.08155,1.08000,1.08074,12972.54
24.03.2017 17:00:00.000,1.08074,1.08124,1.08001,1.08041,8717.54
24.03.2017 18:00:00.000,1.08038,1.08074,1.08005,1.08060,5659.4902
24.03.2017 19:00:00.000,1.08061,1.08182,1.07912,1.07935,14535.4404
24.03.2017 20:00:00.000,1.07934,1.08057,1.07928,1.08004,6696.1401
26.03.2017 21:00:00.000,1.08428,1.08428,1.08280,1.08336,2245.3401
26.03.2017 22:00:00.000,1.08339,1.08498,1.08304,1.08487,6127.8301
26.03.2017 23:00:00.000,1.08487,1.08496,1.08443,1.08457,6016.73
27.03.2017 00:00:00.000,1.08457,1.08485,1.08381,1.08461,7283.5498
27.03.2017 01:00:00.000,1.08461,1.08496,1.08398,1.08398,7133.8198
27.03.2017 02:00:00.000,1.08395,1.08483,1.08395,1.08452,5786.2002
27.03.2017 03:00:00.000,1.08450,1.08500,1.08450,1.08464,4591.52
27.03.2017 04:00:00.000,1.08464,1.08481,1.08427,1.08442,4231.8101
27.03.2017 05:00:00.000,1.08441,1.08502,1.08438,1.08499,4629.3198
27.03.2017 06:00:00.000,1.08499,1.08697,1.08455,1.08634,12419.6797
27.03.2017 07:00:00.000,1.08634,1.08736,1.08582,1.08658,13393.0898
27.03.2017 08:00:00.000,1.08658,1.08723,1.08578,1.08597,10709.4502
27.03.2017 09:00:00.000,1.08599,1.08697,1.08537,1.08678,10093.25
27.03.2017 10:00:00.000,1.08678,1.08715,1.08612,1.08656,7251.3599
27.03.2017 11:00:00.000,1.08656,1.08820,1.08639,1.08770,10742.3203
27.03.2017 12:00:00.000,1.08770,1.08967,1.08757,1.08944,12474.5498
27.03.2017 13:00:00.000,1.08944,1.09060,1.08786,1.08797,14354.2305
27.03.2017 14:00:00.000,1.08796,1.08888,1.08766,1.08851,12962.8096
27.03.2017 15:00:00.000,1.08854,1.08913,1.08793,1.08818,11589.9502
27.03.2017 16:00:00.000,1.08819,1.08833,1.08624,1.08639,8853.5303
27.03.2017 17:00:00.000,1.08641,1.08724,1.08637,1.08697,7402.0698
27.03.2017 18:00:00.000,1.08697,1.08732,1.08662,1.08674,4637.7998
27.03.2017 19:00:00.000,1.08677,1.08683,1.08625,1.08652,4996.23
27.03.2017 20:00:00.000,1.08650,1.08668,1.08615,1.08652,4020.6101
27.03.2017 21:00:00.000,1.08652,1.08659,1.08632,1.08638,923.21
27.03.2017 22:00:00.000,1.08637,1.08668,1.08612,1.08652,2786.54
27.03.2017 23:00:00.000,1.08651,1.08651,1.08588,1.08613,3311.26
28.03.2017 00:00:00.000,1.08613,1.08688,1.08556,1.08568,6185.8599
28.03.2017 01:00:00.000,1.08568,1.08667,1.08559,1.08646,5694.5801
28.03.2017 02:00:00.000,1.08646,1.08646,1.08592,1.08600,5850.7798
28.03.2017 03:00:00.000,1.08599,1.08655,1.08592,1.08627,3595.48
28.03.2017 04:00:00.000,1.08628,1.08685,1.08627,1.08662,3841.25
28.03.2017 05:00:00.000,1.08663,1.08729,1.08623,1.08636,5986.7002
28.03.2017 06:00:00.000,1.08639,1.08644,1.08489,1.08538,10497.04
28.03.2017 07:00:00.000,1.08538,1.08691,1.08513,1.08590,10377.6699
28.03.2017 08:00:00.000,1.08588,1.08607,1.08459,1.08593,10880.9404
28.03.2017 09:00:00.000,1.08591,1.08650,1.08570,1.08581,7106.9199
28.03.2017 10:00:00.000,1.08582,1.08618,1.08532,1.08542,4869.5898
28.03.2017 11:00:00.000,1.08541,1.08599,1.08493,1.08525,8229.04
28.03.2017 12:00:00.000,1.08526,1.08675,1.08494,1.08594,9683.4902
28.03.2017 13:00:00.000,1.08594,1.08709,1.08566,1.08685,9976.1699
28.03.2017 14:00:00.000,1.08685,1.08724,1.08579,1.08685,11818.9404
28.03.2017 15:00:00.000,1.08682,1.08693,1.08502,1.08511,10611.7598
28.03.2017 16:00:00.000,1.08511,1.08531,1.08301,1.08336,10023.7197
28.03.2017 17:00:00.000,1.08337,1.08394,1.08209,1.08239,9691.2803
28.03.2017 18:00:00.000,1.08240,1.08241,1.07991,1.08085,11038.8701
28.03.2017 19:00:00.000,1.08087,1.08135,1.08039,1.08135,6297.0801
28.03.2017 20:00:00.000,1.08133,1.08166,1.08092,1.08139,3347.23
28.03.2017 21:00:00.000,1.08139,1.08151,1.08103,1.08133,1320.76
28.03.2017 22:00:00.000,1.08133,1.08171,1.08133,1.08150,1731.95
28.03.2017 23:00:00.000,1.08149,1.08241,1.08086,1.08167,6256.6899
29.03.2017 00:00:00.000,1.08167,1.08214,1.08093,1.08177,6501.73
29.03.2017 01:00:00.000,1.08177,1.08203,1.08121,1.08162,5170.8901
29.03.2017 02:00:00.000,1.08164,1.08269,1.08148,1.08202,5358.8301
29.03.2017 03:00:00.000,1.08202,1.08203,1.08141,1.08163,3958.3899
29.03.2017 04:00:00.000,1.08163,1.08168,1.08127,1.08153,3325.6499
29.03.2017 05:00:00.000,1.08152,1.08153,1.08049,1.08132,4881.4399
29.03.2017 06:00:00.000,1.08131,1.08131,1.07865,1.07944,10481.0498
29.03.2017 07:00:00.000,1.07945,1.08007,1.07776,1.07855,10929.8701
29.03.2017 08:00:00.000,1.07854,1.07946,1.07828,1.07885,9185.71
29.03.2017 09:00:00.000,1.07885,1.07931,1.07845,1.07912,7933.8901
29.03.2017 10:00:00.000,1.07911,1.07945,1.07870,1.07873,5265.5698
29.03.2017 11:00:00.000,1.07874,1.07934,1.07474,1.07526,13301.0498
29.03.2017 12:00:00.000,1.07526,1.07661,1.07403,1.07639,15488.2402
29.03.2017 13:00:00.000,1.07639,1.07640,1.07443,1.07551,12699.6797
29.03.2017 14:00:00.000,1.07551,1.07628,1.07461,1.07496,11440.2998
29.03.2017 15:00:00.000,1.07496,1.07609,1.07470,1.07557,11764.7695
29.03.2017 16:00:00.000,1.07557,1.07584,1.07512,1.07517,6725.8398
29.03.2017 17:00:00.000,1.07517,1.07660,1.07510,1.07554,7604.5601
29.03.2017 18:00:00.000,1.07553,1.07584,1.07494,1.07583,4698.4502
29.03.2017 19:00:00.000,1.07582,1.07737,1.07574,1.07721,5538.5601
29.03.2017 20:00:00.000,1.07720,1.07724,1.07613,1.07663,3933.49
29.03.2017 21:00:00.000,1.07663,1.07709,1.07643,1.07677,3189.3799
29.03.2017 22:00:00.000,1.07678,1.07688,1.07641,1.07657,1911.5601
29.03.2017 23:00:00.000,1.07650,1.07650,1.07579,1.07588,1924.48
30.03.2017 00:00:00.000,1.07588,1.07601,1.07504,1.07516,5670.7002
30.03.2017 01:00:00.000,1.07517,1.07578,1.07505,1.07528,4852.29
30.03.2017 02:00:00.000,1.07527,1.07542,1.07418,1.07460,5186.4399
30.03.2017 03:00:00.000,1.07462,1.07524,1.07454,1.07519,3574.1299
30.03.2017 04:00:00.000,1.07519,1.07548,1.07512,1.07537,2989.0601
30.03.2017 05:00:00.000,1.07537,1.07566,1.07507,1.07554,4060.5801
30.03.2017 06:00:00.000,1.07553,1.07683,1.07533,1.07624,7440.1299
30.03.2017 07:00:00.000,1.07622,1.07633,1.07355,1.07371,10895.1104
30.03.2017 08:00:00.000,1.07374,1.07409,1.07310,1.07334,9216.7998
30.03.2017 09:00:00.000,1.07334,1.07426,1.07310,1.07378,8877.4004
30.03.2017 10:00:00.000,1.07379,1.07445,1.07334,1.07398,7046.1001
30.03.2017 11:00:00.000,1.07399,1.07474,1.07373,1.07374,7351.02
30.03.2017 12:00:00.000,1.07371,1.07444,1.07211,1.07217,10189.4697
30.03.2017 13:00:00.000,1.07219,1.07535,1.07219,1.07340,16015.1299
30.03.2017 14:00:00.000,1.07342,1.07391,1.07268,1.07342,10398.1201
30.03.2017 15:00:00.000,1.07343,1.07385,1.07236,1.07261,8555.04
30.03.2017 16:00:00.000,1.07262,1.07278,1.07026,1.07041,6759.77
30.03.2017 17:00:00.000,1.07039,1.07041,1.06850,1.06935,12244.7002
30.03.2017 18:00:00.000,1.06936,1.06942,1.06845,1.06903,5557.6099
30.03.2017 19:00:00.000,1.06902,1.06912,1.06804,1.06804,7675.5898
30.03.2017 20:00:00.000,1.06803,1.06845,1.06724,1.06752,5216.3999
30.03.2017 21:00:00.000,1.06752,1.06844,1.06745,1.06819,2083.6599
30.03.2017 22:00:00.000,1.06822,1.06861,1.06799,1.06846,2062.1799
30.03.2017 23:00:00.000,1.06847,1.06883,1.06840,1.06879,2796.0701
31.03.2017 00:00:00.000,1.06881,1.06890,1.06776,1.06824,7290.7798
31.03.2017 01:00:00.000,1.06825,1.06851,1.06793,1.06810,5953.9902
31.03.2017 02:00:00.000,1.06811,1.06833,1.06779,1.06798,4995.4302
31.03.2017 03:00:00.000,1.06799,1.06825,1.06746,1.06758,4465.96
31.03.2017 04:00:00.000,1.06760,1.06777,1.06733,1.06756,5111.52
31.03.2017 05:00:00.000,1.06756,1.06791,1.06734,1.06783,5991.7202
31.03.2017 06:00:00.000,1.06782,1.06862,1.06762,1.06834,8996.4004
31.03.2017 07:00:00.000,1.06835,1.06929,1.06747,1.06917,10467.1699
31.03.2017 08:00:00.000,1.06916,1.06977,1.06894,1.06949,9689.1699
31.03.2017 09:00:00.000,1.06951,1.06952,1.06703,1.06713,10745.4297
31.03.2017 10:00:00.000,1.06709,1.06821,1.06709,1.06813,8735.3203
31.03.2017 11:00:00.000,1.06814,1.06912,1.06788,1.06858,8059.1699
31.03.2017 12:00:00.000,1.06859,1.06931,1.06740,1.06782,11572.5801
31.03.2017 13:00:00.000,1.06781,1.06945,1.06739,1.06842,13000.7305
31.03.2017 14:00:00.000,1.06843,1.06971,1.06719,1.06942,15632.0596
31.03.2017 15:00:00.000,1.06943,1.07020,1.06890,1.06974,13788.8301
31.03.2017 16:00:00.000,1.06971,1.07008,1.06912,1.06975,7386.7998
31.03.2017 17:00:00.000,1.06977,1.06980,1.06834,1.06840,6931.98
31.03.2017 18:00:00.000,1.06840,1.06905,1.06764,1.06834,7269.1499
31.03.2017 19:00:00.000,1.06831,1.06855,1.06647,1.06697,8675.0498
31.03.2017 20:00:00.000,1.06698,1.06722,1.06522,1.06561,10506.6797
02.04.2017 21:00:00.000,1.06666,1.06669,1.06609,1.06614,1322.63
02.04.2017 22:00:00.000,1.06618,1.06722,1.06590,1.06717,3300.95
02.04.2017 23:00:00.000,1.06717,1.06741,1.06677,1.06697,3762.6399
03.04.2017 00:00:00.000,1.06697,1.06788,1.06675,1.06731,6181.1499
03.04.2017 01:00:00.000,1.06733,1.06789,1.06727,1.06767,5144.1401
03.04.2017 02:00:00.000,1.06768,1.06812,1.06762,1.06791,3965.3401
03.04.2017 03:00:00.000,1.06791,1.06808,1.06782,1.06791,3790.9399
03.04.2017 04:00:00.000,1.06792,1.06808,1.06768,1.06798,3913.5701
03.04.2017 05:00:00.000,1.06797,1.06813,1.06773,1.06787,4264.8101
03.04.2017 06:00:00.000,1.06787,1.06787,1.06640,1.06705,9800.6201
03.04.2017 07:00:00.000,1.06707,1.06753,1.06592,1.06670,11550.5
03.04.2017 08:00:00.000,1.06670,1.06742,1.06659,1.06722,10586.8604
03.04.2017 09:00:00.000,1.06723,1.06733,1.06601,1.06629,7772.7998
03.04.2017 10:00:00.000,1.06630,1.06648,1.06532,1.06552,8071.25
03.04.2017 11:00:00.000,1.06553,1.06597,1.06499,1.06558,7872.3501
03.04.2017 12:00:00.000,1.06558,1.06696,1.06539,1.06628,10384.6201
03.04.2017 13:00:00.000,1.06628,1.06669,1.06575,1.06639,9807.7305
03.04.2017 14:00:00.000,1.06636,1.06800,1.06513,1.06539,16348.2002
03.04.2017 15:00:00.000,1.06541,1.06574,1.06426,1.06549,13293.7598
03.04.2017 16:00:00.000,1.06549,1.06655,1.06546,1.06612,7903.23
03.04.2017 17:00:00.000,1.06611,1.06712,1.06599,1.06682,5726.75
03.04.2017 18:00:00.000,1.06683,1.06731,1.06635,1.06667,6502.7598
03.04.2017 19:00:00.000,1.06665,1.06730,1.06627,1.06727,5753.3901
03.04.2017 20:00:00.000,1.06727,1.06764,1.06693,1.06693,4381.7798
03.04.2017 21:00:00.000,1.06689,1.06704,1.06675,1.06684,1021.15
03.04.2017 22:00:00.000,1.06683,1.06704,1.06666,1.06670,2680.77
03.04.2017 23:00:00.000,1.06669,1.06704,1.06658,1.06701,3490.3
04.04.2017 00:00:00.000,1.06701,1.06738,1.06675,1.06697,5736.71
04.04.2017 01:00:00.000,1.06694,1.06720,1.06647,1.06695,4597.4102
04.04.2017 02:00:00.000,1.06695,1.06722,1.06642,1.06644,3090.72
04.04.2017 03:00:00.000,1.06644,1.06697,1.06635,1.06686,2855.6699
04.04.2017 04:00:00.000,1.06686,1.06716,1.06663,1.06712,6277.4199
04.04.2017 05:00:00.000,1.06713,1.06749,1.06644,1.06650,7726.9902
04.04.2017 06:00:00.000,1.06650,1.06651,1.06527,1.06582,9469.1201
04.04.2017 07:00:00.000,1.06582,1.06601,1.06446,1.06510,9788.54
04.04.2017 08:00:00.000,1.06509,1.06622,1.06504,1.06612,7783.29
04.04.2017 09:00:00.000,1.06610,1.06632,1.06502,1.06562,7748.23
04.04.2017 10:00:00.000,1.06561,1.06601,1.06359,1.06422,9731.1104
04.04.2017 11:00:00.000,1.06421,1.06538,1.06420,1.06476,9075.75
04.04.2017 12:00:00.000,1.06476,1.06588,1.06473,1.06554,9654.9502
04.04.2017 13:00:00.000,1.06554,1.06601,1.06471,1.06523,13361.6504
04.04.2017 14:00:00.000,1.06523,1.06647,1.06484,1.06639,11210.2197
04.04.2017 15:00:00.000,1.06641,1.06676,1.06594,1.06630,11314.75
04.04.2017 16:00:00.000,1.06631,1.06685,1.06583,1.06607,8069.1001
04.04.2017 17:00:00.000,1.06608,1.06636,1.06485,1.06608,8788.1797
04.04.2017 18:00:00.000,1.06607,1.06692,1.06576,1.06681,5271.5498
04.04.2017 19:00:00.000,1.06683,1.06732,1.06667,1.06675,5578.9702
04.04.2017 20:00:00.000,1.06675,1.06771,1.06661,1.06738,3253.24
04.04.2017 21:00:00.000,1.06748,1.06830,1.06703,1.06793,1692.84
04.04.2017 22:00:00.000,1.06793,1.06857,1.06773,1.06795,4946.7798
04.04.2017 23:00:00.000,1.06796,1.06818,1.06766,1.06782,3399.9099
05.04.2017 00:00:00.000,1.06783,1.06835,1.06781,1.06800,5607.4102
05.04.2017 01:00:00.000,1.06799,1.06822,1.06785,1.06799,4795.5298
05.04.2017 02:00:00.000,1.06800,1.06807,1.06773,1.06777,3843.05
05.04.2017 03:00:00.000,1.06777,1.06789,1.06755,1.06777,4425.6602
05.04.2017 04:00:00.000,1.06778,1.06783,1.06720,1.06742,4332.2598
05.04.2017 05:00:00.000,1.06743,1.06764,1.06726,1.06739,4231.6299
05.04.2017 06:00:00.000,1.06735,1.06789,1.06683,1.06789,7584.8599
05.04.2017 07:00:00.000,1.06787,1.06894,1.06746,1.06756,10552.6797
05.04.2017 08:00:00.000,1.06757,1.06802,1.06699,1.06742,10752.75
05.04.2017 09:00:00.000,1.06742,1.06743,1.06625,1.06688,9795.9805
05.04.2017 10:00:00.000,1.06689,1.06715,1.06652,1.06705,6347.5801
05.04.2017 11:00:00.000,1.06703,1.06862,1.06645,1.06805,10627.9805
05.04.2017 12:00:00.000,1.06807,1.06829,1.06545,1.06665,14368.2305
05.04.2017 13:00:00.000,1.06663,1.06692,1.06580,1.06642,10925.0195
05.04.2017 14:00:00.000,1.06639,1.06742,1.06568,1.06619,13892.7002
05.04.2017 15:00:00.000,1.06621,1.06698,1.06522,1.06602,10774.8496
05.04.2017 16:00:00.000,1.06603,1.06607,1.06452,1.06471,7706.3198
05.04.2017 17:00:00.000,1.06470,1.06524,1.06459,1.06501,6629.4902
05.04.2017 18:00:00.000,1.06499,1.06697,1.06360,1.06674,16526.2695
05.04.2017 19:00:00.000,1.06669,1.06794,1.06662,1.06785,12493.4404
05.04.2017 20:00:00.000,1.06784,1.06818,1.06624,1.06644,5873.73
05.04.2017 21:00:00.000,1.06642,1.06728,1.06622,1.06676,3139.1799
05.04.2017 22:00:00.000,1.06672,1.06731,1.06631,1.06692,3977.3201
05.04.2017 23:00:00.000,1.06694,1.06746,1.06672,1.06720,4488.3799
06.04.2017 00:00:00.000,1.06719,1.06843,1.06715,1.06769,8046.3501
06.04.2017 01:00:00.000,1.06768,1.06807,1.06742,1.06781,6374.0801
06.04.2017 02:00:00.000,1.06779,1.06806,1.06737,1.06747,7025.6299
06.04.2017 03:00:00.000,1.06746,1.06761,1.06707,1.06756,4879.6602
06.04.2017 04:00:00.000,1.06755,1.06756,1.06716,1.06749,3437.02
06.04.2017 05:00:00.000,1.06750,1.06760,1.06718,1.06732,5786
06.04.2017 06:00:00.000,1.06730,1.06805,1.06703,1.06768,9158.2002
06.04.2017 07:00:00.000,1.06770,1.06791,1.06294,1.06465,17968.5703
06.04.2017 08:00:00.000,1.06464,1.06596,1.06437,1.06583,11371.6104
06.04.2017 09:00:00.000,1.06583,1.06711,1.06570,1.06674,10407.1602
06.04.2017 10:00:00.000,1.06674,1.06693,1.06613,1.06640,8909.1797
06.04.2017 11:00:00.000,1.06641,1.06757,1.06537,1.06599,10794.3301
06.04.2017 12:00:00.000,1.06600,1.06689,1.06558,1.06608,9781.5596
06.04.2017 13:00:00.000,1.06608,1.06629,1.06533,1.06549,10319.5
06.04.2017 14:00:00.000,1.06548,1.06654,1.06546,1.06585,10043.5098
06.04.2017 15:00:00.000,1.06584,1.06590,1.06457,1.06506,10241.6299
06.04.2017 16:00:00.000,1.06505,1.06565,1.06474,1.06499,6011.3101
06.04.2017 17:00:00.000,1.06498,1.06567,1.06385,1.06457,7434.79
06.04.2017 18:00:00.000,1.06456,1.06500,1.06419,1.06472,6567.9702
06.04.2017 19:00:00.000,1.06469,1.06485,1.06417,1.06420,5841.8101
06.04.2017 20:00:00.000,1.06420,1.06450,1.06402,1.06450,3479.5901
06.04.2017 21:00:00.000,1.06452,1.06477,1.06419,1.06429,1005.85
06.04.2017 22:00:00.000,1.06427,1.06440,1.06412,1.06434,1363.03
06.04.2017 23:00:00.000,1.06432,1.06460,1.06421,1.06443,1308.5699
07.04.2017 00:00:00.000,1.06441,1.06480,1.06416,1.06445,4558.8501
07.04.2017 01:00:00.000,1.06445,1.06554,1.06385,1.06533,13113.2998
07.04.2017 02:00:00.000,1.06533,1.06605,1.06428,1.06445,10449.7695
07.04.2017 03:00:00.000,1.06445,1.06466,1.06423,1.06433,5369.9102
07.04.2017 04:00:00.000,1.06433,1.06486,1.06423,1.06480,4474.0498
07.04.2017 05:00:00.000,1.06480,1.06533,1.06437,1.06531,5739.8701
07.04.2017 06:00:00.000,1.06531,1.06544,1.06461,1.06473,9376.6299
07.04.2017 07:00:00.000,1.06472,1.06494,1.06322,1.06365,10101.8301
07.04.2017 08:00:00.000,1.06367,1.06416,1.06297,1.06324,7645.6201
07.04.2017 09:00:00.000,1.06323,1.06406,1.06305,1.06381,7941.6001
07.04.2017 10:00:00.000,1.06381,1.06392,1.06301,1.06301,5507
07.04.2017 11:00:00.000,1.06302,1.06327,1.06233,1.06235,7734.4199
07.04.2017 12:00:00.000,1.06235,1.06674,1.06106,1.06202,19773.9199
07.04.2017 13:00:00.000,1.06202,1.06339,1.06141,1.06305,17056.8203
07.04.2017 14:00:00.000,1.06304,1.06334,1.06129,1.06176,13916.6699
07.04.2017 15:00:00.000,1.06176,1.06213,1.06115,1.06150,11144.4404
07.04.2017 16:00:00.000,1.06149,1.06185,1.05949,1.05988,9391.4902
07.04.2017 17:00:00.000,1.05987,1.06002,1.05816,1.05852,11250.5801
07.04.2017 18:00:00.000,1.05850,1.05899,1.05809,1.05893,6389.52
07.04.2017 19:00:00.000,1.05894,1.05967,1.05873,1.05943,7617.6602
07.04.2017 20:00:00.000,1.05942,1.06030,1.05902,1.05919,5342.75
09.04.2017 21:00:00.000,1.05894,1.05903,1.05834,1.05841,1053.37
09.04.2017 22:00:00.000,1.05841,1.05860,1.05788,1.05793,4331.9399
09.04.2017 23:00:00.000,1.05792,1.05831,1.05738,1.05808,4765.9502
10.04.2017 00:00:00.000,1.05809,1.05836,1.05765,1.05772,4756.3999
10.04.2017 01:00:00.000,1.05774,1.05858,1.05764,1.05786,5776.3599
10.04.2017 02:00:00.000,1.05786,1.05793,1.05706,1.05761,4864.1699
10.04.2017 03:00:00.000,1.05761,1.05835,1.05757,1.05823,3533.2
10.04.2017 04:00:00.000,1.05823,1.05872,1.05797,1.05859,3549.52
10.04.2017 05:00:00.000,1.05859,1.05938,1.05839,1.05935,4826.0801
10.04.2017 06:00:00.000,1.05934,1.05941,1.05814,1.05829,7832.4702
10.04.2017 07:00:00.000,1.05831,1.05875,1.05814,1.05872,6967.5098
10.04.2017 08:00:00.000,1.05871,1.05897,1.05778,1.05866,6583.52
10.04.2017 09:00:00.000,1.05868,1.05890,1.05779,1.05794,6460.0698
10.04.2017 10:00:00.000,1.05794,1.05808,1.05754,1.05786,5858.3599
10.04.2017 11:00:00.000,1.05786,1.05841,1.05700,1.05760,8050.5298
10.04.2017 12:00:00.000,1.05760,1.05819,1.05731,1.05756,7930.0098
10.04.2017 13:00:00.000,1.05755,1.05974,1.05755,1.05972,11487.8301
10.04.2017 14:00:00.000,1.05973,1.06038,1.05903,1.05990,10296.4297
10.04.2017 15:00:00.000,1.05991,1.06069,1.05967,1.06051,8681.0703
10.04.2017 16:00:00.000,1.06051,1.06065,1.05983,1.06004,5932.0898
10.04.2017 17:00:00.000,1.06002,1.06019,1.05967,1.05995,5132.3999
10.04.2017 18:00:00.000,1.05995,1.06057,1.05945,1.05945,5689.4502
10.04.2017 19:00:00.000,1.05945,1.05963,1.05917,1.05931,5201.5801
10.04.2017 20:00:00.000,1.05930,1.05972,1.05871,1.05961,3833.52
10.04.2017 21:00:00.000,1.05961,1.05992,1.05940,1.05943,2876.95
10.04.2017 22:00:00.000,1.05944,1.05991,1.05924,1.05985,2905.2
10.04.2017 23:00:00.000,1.05984,1.06007,1.05963,1.05976,2465.8601
11.04.2017 00:00:00.000,1.05976,1.06021,1.05905,1.05919,5546.3501
11.04.2017 01:00:00.000,1.05919,1.05926,1.05859,1.05873,4972.7998
11.04.2017 02:00:00.000,1.05871,1.05883,1.05810,1.05855,5874.5698
11.04.2017 03:00:00.000,1.05855,1.05898,1.05844,1.05844,3212.03
11.04.2017 04:00:00.000,1.05844,1.05903,1.05832,1.05886,3153.3101
11.04.2017 05:00:00.000,1.05887,1.05897,1.05844,1.05861,4035.9299
11.04.2017 06:00:00.000,1.05860,1.05911,1.05817,1.05901,6805.0801
11.04.2017 07:00:00.000,1.05900,1.05954,1.05789,1.05904,9502.4297
11.04.2017 08:00:00.000,1.05904,1.06051,1.05901,1.06015,10048.5098
11.04.2017 09:00:00.000,1.06013,1.06100,1.05993,1.06073,7448.8301
11.04.2017 10:00:00.000,1.06073,1.06200,1.06061,1.06121,6297.73
11.04.2017 11:00:00.000,1.06121,1.06172,1.06089,1.06171,6377.6201
11.04.2017 12:00:00.000,1.06169,1.06185,1.06081,1.06124,7928.6299
11.04.2017 13:00:00.000,1.06125,1.06151,1.06088,1.06114,8767.9697
11.04.2017 14:00:00.000,1.06115,1.06301,1.06108,1.06286,14110.4297
11.04.2017 15:00:00.000,1.06286,1.06303,1.06130,1.06138,12112.1699
11.04.2017 16:00:00.000,1.06137,1.06149,1.06055,1.06101,8036.3101
11.04.2017 17:00:00.000,1.06100,1.06111,1.06004,1.06043,7923.02
11.04.2017 18:00:00.000,1.06041,1.06085,1.06028,1.06080,5455.1001
11.04.2017 19:00:00.000,1.06080,1.06080,1.06051,1.06052,4595.52
11.04.2017 20:00:00.000,1.06051,1.06074,1.06041,1.06049,2896.3799
11.04.2017 21:00:00.000,1.06053,1.06076,1.06038,1.06065,799.79
11.04.2017 22:00:00.000,1.06063,1.06080,1.06041,1.06052,3870.1899
11.04.2017 23:00:00.000,1.06051,1.06114,1.06039,1.06105,4751.6499
12.04.2017 00:00:00.000,1.06103,1.06119,1.06049,1.06087,6789.7002
12.04.2017 01:00:00.000,1.06086,1.06155,1.06054,1.06103,7424.8599
12.04.2017 02:00:00.000,1.06104,1.06109,1.05968,1.06006,5261.23
12.04.2017 03:00:00.000,1.06009,1.06024,1.05953,1.06021,4373.8599
12.04.2017 04:00:00.000,1.06021,1.06049,1.06009,1.06043,3186.5901
12.04.2017 05:00:00.000,1.06042,1.06123,1.06028,1.06112,3949.4199
12.04.2017 06:00:00.000,1.06111,1.06190,1.06081,1.06155,7126.79
12.04.2017 07:00:00.000,1.06157,1.06225,1.06144,1.06198,8400.5898
12.04.2017 08:00:00.000,1.06197,1.06210,1.06146,1.06192,7750.1299
12.04.2017 09:00:00.000,1.06191,1.06240,1.06049,1.06054,8189.48
12.04.2017 10:00:00.000,1.06055,1.06077,1.06000,1.06021,6375.1401
12.04.2017 11:00:00.000,1.06021,1.06046,1.05976,1.06019,6388.3398
12.04.2017 12:00:00.000,1.06016,1.06061,1.05975,1.06006,9009.1396
12.04.2017 13:00:00.000,1.06006,1.06138,1.06002,1.06100,9845.96
12.04.2017 14:00:00.000,1.06099,1.06210,1.06068,1.06188,13225.75
12.04.2017 15:00:00.000,1.06190,1.06221,1.06107,1.06108,9670.9502
12.04.2017 16:00:00.000,1.06109,1.06117,1.06019,1.06027,6173.4702
12.04.2017 17:00:00.000,1.06025,1.06064,1.05891,1.05936,8462.8096
